"Quadrant","RecordID","SightDate","Year","Month","Time","Location","FishArea","Species","Comments","Channel","Source","Harrassment","OCstranding","SJCstranding","FieldIvest","Hydrophone","StrandReport","Alive.Dead","Count","Reliable_Source","Record_Type","Season","Group_size","Arc_Lat","Arc_Long","lat_all","long_all","mean_long","mean_lat"
229,14670,"6/19/08",2008,6,"12:50",7116,"19C","Harbor Porpoise","Feeding and some breaches observed","Other","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",200,"Trained_Observer","Sighting","Summer","100+",48.415,-123.16,48.415,-123.16,-123.16,48.415
229,76402,"8/7/84",1984,8,"13:00",7116,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.415,-123.16,48.415,-123.16,-123.16,48.415
230,66338,"8/6/77",1977,8,NA,1528,"19C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,82642,"9/18/12",2012,9,"15:20",1528,"19C","Harbor Porpoise","Dead, lungs only after Ts","Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Dead",1,"Public","Stranding","Fall","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,66269,"9/25/77",1977,9,NA,1528,"19C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,65442,"9/8/89",1989,9,"13:50",7204,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",8,"Public","Sighting","Fall","5-10",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,65443,"9/12/89",1989,9,"15:20",7204,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,78264,"4/14/90",1990,4,"16:10",5546,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,4672,"5/2/03",2003,5,NA,5546,"19C","Harbor Porpoise","Dead floater reported by whale-watch captain.","Other","Reliable",FALSE,TRUE,FALSE,FALSE,FALSE,NA,"Dead",1,"Trained_Observer","Stranding","Spring","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,66293,"6/21/88",1988,6,"13:45",1528,"19C","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,3916,"9/22/02",2002,9,"10:50",1528,"19C","Harbor Porpoise",NA,"Email","Bates",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",20,"Public","Sighting","Fall","10-25",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,5967,"4/7/04",2004,4,"14:45",1528,"19C","Harbor Porpoise",NA,"Orca Net","Bates",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",150,"Public","Sighting","Spring","100+",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,35687,"5/24/10",2010,5,"12:13",1528,"19C","Harbor Porpoise",NA,"Email","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",150,"Public","Sighting","Spring","100+",48.414,-123.229,48.414,-123.229,-123.229,48.414
230,83202,"5/25/12",2012,5,"14:50",1528,"19C","Harbor Porpoise","Feeding","Other","WW-WP",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",50,"Public","Sighting","Spring","50-100",48.414,-123.229,48.414,-123.229,-123.229,48.414
231,68601,"10/28/88",1988,10,"8:10",2361,"19C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Fall","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,80260,"9/26/88",1988,9,"13:10",6300,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",8,"Public","Sighting","Fall","5-10",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,68606,"9/17/90",1990,9,"10:55",2361,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,65426,"5/4/89",1989,5,"14:14",1001,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Spring","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,80296,"8/30/90",1990,8,NA,6300,"19C","Harbor porpoise","1 calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,35659,"5/17/10",2010,5,"14:45",3979,"19C","Harbor Porpoise",NA,"Email","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",150,"Public","Sighting","Spring","100+",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,80276,"12/20/89",1989,12,"14:45",6300,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Winter","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,68600,"9/1/88",1988,9,"13:35",2361,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,74168,"9/25/77",1977,9,"12:55",3979,"19C","Harbor porpoise",NA,"HDB","RM - Research maps",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
231,80258,"9/1/88",1988,9,"11:30",6300,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.403,-123.292,48.403,-123.292,-123.292,48.403
232,64943,"9/7/90",1990,9,"9:00",7079,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.402,-123.386,48.402,-123.386,-123.386,48.402
232,65552,"11/3/88",1988,11,"8:00",1130,"19C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.402,-123.386,48.402,-123.386,-123.386,48.402
232,80977,"9/19/90",1990,9,"9:01",6555,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.402,-123.386,48.402,-123.386,-123.386,48.402
232,64942,"8/15/90",1990,8,"11:40",7079,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",48.402,-123.386,48.402,-123.386,-123.386,48.402
232,80970,"6/29/90",1990,6,"10:05",6555,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.402,-123.386,48.402,-123.386,-123.386,48.402
232,65562,"4/21/90",1990,4,NA,1130,"19C","Harbor porpoise","Dead","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Dead",1,"Public","Stranding","Spring","1-5",48.402,-123.386,48.402,-123.386,-123.386,48.402
233,62295,"7/11/90",1990,7,"9:40",90,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
233,62289,"1/15/90",1990,1,"8:30",90,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Winter","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
233,62302,"9/26/90",1990,9,"16:00",90,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
233,67901,"8/22/89",1989,8,"13:30",1960,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
233,62274,"7/24/88",1988,7,NA,90,"19C","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
233,67904,"9/6/90",1990,9,"9:35",1960,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
233,67902,"8/30/89",1989,8,"9:55",1960,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.404,-123.445,48.404,-123.445,-123.445,48.404
234,74669,"8/4/88",1988,8,"13:27",4182,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.35553333,-123.53495,-123.53495,48.35553333
234,34731,"10/22/09",2009,10,"10:01",4182,"19C","Harbor Porpoise","100+","other","WW-Bates",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,NA,NA,48.35553333,-123.53495,-123.53495,48.35553333
235,76433,"4/14/90",1990,4,"11:45",6974,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Spring","5-10",48.357,-123.416,48.357,-123.416,-123.416,48.357
236,19457,"10/22/09",2009,10,"9:30",1210,"19C","Harbor Porpoise","feeding","Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",200,"Public","Sighting","Fall","100+",48.359,-123.356,48.359,-123.356,-123.356,48.359
236,65722,"9/9/90",1990,9,"12:19",1210,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.359,-123.356,48.359,-123.356,-123.356,48.359
236,85770,"11/20/13",2013,11,NA,1210,"19C","Harbor Porpoise","small group","Orca Network","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Trained_Observer","Sighting","Fall",NA,48.359,-123.356,48.359,-123.356,-123.356,48.359
236,65720,"8/4/90",1990,8,"9:35",1210,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.359,-123.356,48.359,-123.356,-123.356,48.359
237,76450,"4/7/89",1989,4,"14:00",6303,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Spring","5-10",48.362,-123.291,48.362,-123.291,-123.291,48.362
238,76472,"4/14/90",1990,4,"16:25",1535,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Spring","1-5",48.361,-123.227,48.361,-123.227,-123.227,48.361
239,76491,"7/25/89",1989,7,"11:40",6960,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.363,-123.154,48.363,-123.154,-123.154,48.363
241,33914,"7/16/09",2009,7,"14:30",2614,"7","Harbor Porpoise",NA,"other","MysticSea",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,48.366,-123.03,48.366,-123.03,-123.03,48.366
241,69653,"8/6/84",1984,8,"16:00",2614,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.366,-123.03,48.366,-123.03,-123.03,48.366
241,85223,"8/2/13",2013,8,"16:00",2614,"7","Harbor Porpoise","Lots!","Other","WW-EU",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,48.366,-123.03,48.366,-123.03,-123.03,48.366
241,84717,"8/3/13",2013,8,NA,2614,"7","Harbor Porpoise",NA,"Orca Network","WW-POW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",48.366,-123.03,48.366,-123.03,-123.03,48.366
241,34341,"8/22/09",2009,8,"13:00",2614,"7","Harbor Porpoise",NA,"other","MysticSea",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,48.366,-123.03,48.366,-123.03,-123.03,48.366
241,69642,"9/20/76",1976,9,"12:15",2614,"7","Harbor porpoise",NA,"HDB","Researchers",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.366,-123.03,48.366,-123.03,-123.03,48.366
241,8989,"7/21/05",2005,7,NA,2614,"7","Harbor Porpoise","Chased down, harassed by L-pod, and eventually died.  Body collected by researchers, brought to FHL, and necropsied immediately.","Other","Reliable",FALSE,FALSE,TRUE,FALSE,FALSE,"2005-SJ061","Dead",1,"Trained_Observer","Stranding","Summer","1-5",48.366,-123.03,48.366,-123.03,-123.03,48.366
241,34531,"9/13/09",2009,9,"11:45",2614,"7","Harbor Porpoise",NA,"other","MysticSea",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,48.366,-123.03,48.366,-123.03,-123.03,48.366
250,87934,"5/30/14",2014,5,NA,7400,NA,"Harbor Porpoise","dead floating Pp","Hotline","Reliable",FALSE,FALSE,TRUE,FALSE,FALSE,"NR","Dead",1,"Trained_Observer","Stranding","Spring","1-5",NA,NA,48.29166,-122.88,-122.88,48.29166
255,76540,"9/24/88",1988,9,"11:45",1530,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.318,-123.228,48.318,-123.228,-123.228,48.318
256,76550,"9/14/90",1990,9,"14:50",6309,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.322,-123.304,48.322,-123.304,-123.304,48.322
257,76569,"5/22/90",1990,5,"10:30",7111,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.318,-123.366,48.318,-123.366,-123.366,48.318
257,76570,"5/26/90",1990,5,"12:02",7111,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Spring","1-5",48.318,-123.366,48.318,-123.366,-123.366,48.318
258,76602,"5/22/90",1990,5,"10:20",7108,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.319,-123.424,48.319,-123.424,-123.424,48.319
259,81270,"6/13/89",1989,6,"9:45",6838,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.317,-123.494,48.317,-123.494,-123.494,48.317
260,8506,"5/9/05",2005,5,"15:00",4968,"20C","Harbor Porpoise","Foraging on shallow banks","Orca Network","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",20,"Trained_Observer","Sighting","Spring","10-25",48.31,-123.558,48.31,-123.558,-123.558,48.31
260,3025,"3/17/02",2002,3,NA,4968,"20C","Harbor Porpoise",NA,"Orca Net","Bates",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",50,"Public","Sighting","Spring","50-100",48.31,-123.558,48.31,-123.558,-123.558,48.31
260,35765,"5/18/10",2010,5,"10:50",4968,"20C","Harbor Porpoise",NA,"Email","WW",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",50,"Public","Sighting","Spring","50-100",48.31,-123.558,48.31,-123.558,-123.558,48.31
260,76999,"7/11/90",1990,7,"12:21",4968,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.31,-123.558,48.31,-123.558,-123.558,48.31
260,84822,"8/26/13",2013,8,NA,4968,"20C","Harbor Porpoise",NA,"Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.31,-123.558,48.31,-123.558,-123.558,48.31
260,84846,"8/23/13",2013,8,NA,4968,"20C","Harbor Porpoise",NA,"Orca Network","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Trained_Observer","Sighting","Summer",NA,48.31,-123.558,48.31,-123.558,-123.558,48.31
261,63899,"5/26/90",1990,5,"11:25",463,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.309,-123.615,48.309,-123.615,-123.615,48.309
261,63884,"9/4/82",1982,9,"13:00",463,"20C","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.309,-123.615,48.309,-123.615,-123.615,48.309
261,84730,"8/12/13",2013,8,"12:30",463,"20C","Harbor Porpoise","Being attacked by Ts","Orca Network","WW-VOM",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.309,-123.615,48.309,-123.615,-123.615,48.309
264,79121,"5/14/88",1988,5,"9:30",5849,"20C","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",8,"Public","Sighting","Spring","5-10",48.349,-123.746,48.349,-123.746,-123.746,48.349
265,74592,"9/24/90",1990,9,"12:40",4144,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.348,-123.814,48.348,-123.814,-123.814,48.348
267,76663,"5/30/90",1990,5,"14:00",19,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.313,-123.88,48.313,-123.88,-123.88,48.313
274,70129,"9/2/90",1990,9,"11:55",2944,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.403,-124.075,48.403,-124.075,-124.075,48.403
288,76680,"8/23/90",1990,8,"14:00",7355,"5","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Trained_Observer","Sighting","Summer","1-5",48.266,-123.938,48.266,-123.938,-123.938,48.266
294,76708,"9/29/90",1990,9,"12:31",4983,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.271,-123.554,48.271,-123.554,-123.554,48.271
294,76702,"8/23/90",1990,8,"15:30",4983,"20C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.271,-123.554,48.271,-123.554,-123.554,48.271
295,76722,"9/22/90",1990,9,"14:20",4993,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.273,-123.488,48.273,-123.488,-123.488,48.273
295,76714,"7/11/90",1990,7,"12:45",4993,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.273,-123.488,48.273,-123.488,-123.488,48.273
295,76720,"9/19/90",1990,9,"11:39",4993,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.273,-123.488,48.273,-123.488,-123.488,48.273
295,76724,"10/9/91",1991,10,"9:30",4993,"19C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,48.273,-123.488,48.273,-123.488,-123.488,48.273
295,76725,"10/9/91",1991,10,"9:30",4993,"19C","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,48.273,-123.488,48.273,-123.488,-123.488,48.273
297,76751,"9/19/90",1990,9,"12:06",1213,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.277,-123.36,48.277,-123.36,-123.36,48.277
305,74688,"9/21/82",1982,9,"15:00",4183,"6","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",48.278,-122.837,48.278,-122.837,-122.837,48.278
305,78761,"8/18/85",1985,8,"14:00",5808,"6","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",48.278,-122.837,48.278,-122.837,-122.837,48.278
313,76784,"4/28/76",1976,4,"18:09",7169,"6","Harbor porpoise",NA,"HDB","Researchers",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Spring","1-5",48.235,-123.173,48.235,-123.173,-123.173,48.235
343,75874,"5/7/76",1976,5,"10:53",4512,"6","Harbor porpoise",NA,"HDB","Researchers",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.154,-123.426,48.154,-123.426,-123.426,48.154
343,75884,"9/30/90",1990,9,"17:30",4512,"6","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",48.154,-123.426,48.154,-123.426,-123.426,48.154
350,4671,"5/6/03",2003,5,NA,1647,"6","Harbor Porpoise","Dead on beach. NOAA will try to have someone pick it up.","Other","CWR",FALSE,TRUE,FALSE,FALSE,FALSE,NA,"Dead",1,"Public","Stranding","Spring","1-5",48.196,-123.157,48.196,-123.157,-123.157,48.196
360,76190,"7/21/78",1978,7,"20:20",4727,"6","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.151,-122.905,48.151,-122.905,-122.905,48.151
360,76192,"7/23/78",1978,7,"9:44",4727,"6","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",48.151,-122.905,48.151,-122.905,-122.905,48.151
360,3823,"9/9/02",2002,9,NA,4727,"6","Harbor Porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,48.151,-122.905,48.151,-122.905,-122.905,48.151
362,34593,"9/17/09",2009,9,"9:30",7125,"6","Harbor Porpoise","One of them was white!!","other","GlacSpir",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,48.196,-122.832,48.196,-122.832,-122.832,48.196
365,42137,"6/30/11",2011,6,"11:00",4481,"9","Harbor Porpoise",NA,"Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.176,-122.726,48.176,-122.726,-122.726,48.176
365,15304,"7/31/08",2008,7,"17:30",4481,"9","Harbor Porpoise","Had parallel marks on peduncle from old injury","Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.176,-122.726,48.176,-122.726,-122.726,48.176
365,34892,"3/23/10",2010,3,"12:30",4481,"9","Harbor Porpoise",NA,"Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",48.176,-122.726,48.176,-122.726,-122.726,48.176
371,83589,"3/9/13",2013,3,NA,6043,"1-Aug","Harbor Porpoise","Afternoon Sighting","Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Spring","5-10",48.295,-122.475,48.295,-122.475,-122.475,48.295
372,46470,"4/12/12",2012,4,"12:00",4497,"1-Aug","Harbor Porpoise",NA,"Orca Network","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",9,"Trained_Observer","Sighting","Spring","5-10",48.282,-122.586,48.282,-122.586,-122.586,48.282
373,74853,"6/27/80",1980,6,NA,4281,"1-Aug","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.241,-122.664,48.241,-122.664,-122.664,48.241
374,41085,"4/18/11",2011,4,"16:30",5825,"1-Aug","Harbor Porpoise",NA,"Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",8,"Public","Sighting","Spring","5-10",48.245,-122.587,48.245,-122.587,-122.587,48.245
375,40857,"3/24/11",2011,3,"14:00",5456,"1-Aug","Harbor Porpoise",NA,"Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Spring",NA,48.19,-122.566,48.19,-122.566,-122.566,48.19
